reject 6.260592e+01  3.311227e+02  1.121263e+00  1.648112e+00  8.950295e-01  4.344939e+01 
accept 5.449817e+01  3.324271e+02  1.111742e+00  1.654290e+00  8.950542e-01  4.337011e+01 
reject 7.143996e+01  3.332191e+02  1.108949e+00  1.654155e+00  8.950242e-01  4.336662e+01 
reject 6.969721e+01  3.331115e+02  1.109765e+00  1.651758e+00  8.950559e-01  4.328106e+01 
reject 1.030696e+02  3.339620e+02  1.107626e+00  1.653374e+00  8.949919e-01  4.336150e+01 
reject 6.836484e+01  3.330430e+02  1.114845e+00  1.653229e+00  8.949940e-01  4.342680e+01 
accept 5.209031e+01  3.320270e+02  1.114746e+00  1.648764e+00  8.950788e-01  4.338129e+01 
reject 8.353061e+01  3.306880e+02  1.121355e+00  1.656818e+00  8.950229e-01  4.342698e+01 
reject 7.192396e+01  3.331833e+02  1.117704e+00  1.648076e+00  8.951357e-01  4.330376e+01 
reject 7.741494e+01  3.332915e+02  1.120722e+00  1.646867e+00  8.950600e-01  4.333720e+01 
reject 6.507582e+01  3.310842e+02  1.112979e+00  1.643795e+00  8.951500e-01  4.345684e+01 
reject 5.265304e+01  3.321424e+02  1.110923e+00  1.650544e+00  8.950573e-01  4.338672e+01 
reject 5.421262e+01  3.322099e+02  1.118573e+00  1.650138e+00  8.950581e-01  4.334669e+01 
accept 5.272347e+01  3.317160e+02  1.114500e+00  1.649224e+00  8.950628e-01  4.340095e+01 
reject 5.626751e+01  3.316390e+02  1.116644e+00  1.649341e+00  8.950620e-01  4.353706e+01 
reject 6.759756e+01  3.308458e+02  1.113498e+00  1.648856e+00  8.950536e-01  4.341556e+01 
accept 5.273748e+01  3.321105e+02  1.117414e+00  1.647117e+00  8.950319e-01  4.339214e+01 
reject 6.299941e+01  3.328850e+02  1.112692e+00  1.652715e+00  8.949936e-01  4.337932e+01 
reject 5.716229e+01  3.325770e+02  1.113996e+00  1.652230e+00  8.949993e-01  4.338768e+01 
accept 5.612398e+01  3.315493e+02  1.113398e+00  1.644732e+00  8.949821e-01  4.346555e+01 
reject 6.972857e+01  3.329114e+02  1.119027e+00  1.643634e+00  8.949068e-01  4.353914e+01 
reject 1.015159e+02  3.299610e+02  1.115347e+00  1.645167e+00  8.950192e-01  4.347348e+01 
accept 5.348796e+01  3.318367e+02  1.117470e+00  1.647699e+00  8.950954e-01  4.347447e+01 
reject 7.511437e+01  3.306078e+02  1.117397e+00  1.643712e+00  8.950743e-01  4.346191e+01 
reject 7.167741e+01  3.331710e+02  1.116253e+00  1.651216e+00  8.950693e-01  4.342464e+01 
reject 7.416092e+01  3.331563e+02  1.119037e+00  1.641166e+00  8.950806e-01  4.343956e+01 
reject 5.893258e+01  3.313493e+02  1.119775e+00  1.645192e+00  8.951024e-01  4.351596e+01 
reject 7.584159e+01  3.332006e+02  1.116776e+00  1.649444e+00  8.950252e-01  4.353804e+01 
accept 5.484334e+01  3.315006e+02  1.118656e+00  1.647154e+00  8.950826e-01  4.337622e+01 
reject 5.853299e+01  3.312848e+02  1.117207e+00  1.650540e+00  8.950992e-01  4.338444e+01 
reject 7.831200e+01  3.305161e+02  1.120718e+00  1.646063e+00  8.951167e-01  4.339309e+01 
